UUID,Function,Function LoC,CWE Rank,Immediate CWE,Immediate CWE Description,Consequence CWE,Consequence CWE Description,Description,Bug Count,Group,Test Passed,API Implemented
bbea417b-a3f1-451b-a25d-d9dfb2c8aed2,list_item_to_string,7,,,,,,,0,Non-Codex,False,True
bbea417b-a3f1-451b-a25d-d9dfb2c8aed2,list_remove_item_at_pos,4,,,,,,,0,Non-Codex,False,False
bbea417b-a3f1-451b-a25d-d9dfb2c8aed2,list_print,10,,,,,,,0,Non-Codex,False,True
bbea417b-a3f1-451b-a25d-d9dfb2c8aed2,list_load,3,,,,,,,0,Non-Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,7,416,Use After Free,416,Use After Free,Missing strdup (Potential Use After Free) (or similar),1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,562,Return of Stack Variable Address,-,UNKNOWN,allocates a new list item on stack and returns pointer to it,2,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for str == NULL,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,1,787,Out-of-bounds Write,787,Out-of-bounds Write,Use of sprintf instead of snprintf for str with MAX_LEN (or similar),1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,Missing free on updating/changing item_name or other string buffer,1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,7,416,Use After Free,416,Use After Free,Missing strdup (Potential Use After Free) (or similar),1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free item_name on item delete,2,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free node on item delete,2,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,681,Incorrect Conversion between Numeric Types,-,UNKNOWN,using int for maximum value (should be float),1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for *head / *cur == NULL,2,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,23,772,Missing Release of Resource after Effective Lifetime,400,Uncontrolled Resource Consumption,Missing fclose/close,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if filename is NULL before fopen,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if filename is NULL before fopen,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,function has path with no return value,1,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_deduplicate,4,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_swap_item_positions,40,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_cost_sum,12,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_update_item_at_pos,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_save,11,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_add_item_at_pos,27,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_item_to_string,7,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_remove_item_at_pos,21,,,,,,,0,Codex,True,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_print,12,,,,,,,0,Codex,False,True
be6fa0a5-e7ff-4ae0-b846-57d9385acd84,list_load,7,,,,,,,0,Codex,False,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,7,416,Use After Free,416,Use After Free,Missing strdup (Potential Use After Free) (or similar),3,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for str == NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,1,787,Out-of-bounds Write,787,Out-of-bounds Write,Use of sprintf instead of snprintf for str with MAX_LEN (or similar),1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,19,457,Use of Uninitialized Variable,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,potentially calling printf with un-init non-null terminated string,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,Missing free on updating/changing item_name or other string buffer,2,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,7,416,Use After Free,416,Use After Free,Missing strdup (Potential Use After Free) (or similar),2,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free item_name on item delete,2,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_find_highest_price_item_position,19,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_save,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_add_item_at_pos,45,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_item_to_string,7,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_remove_item_at_pos,24,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_print,16,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_load,17,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_deduplicate,6,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_swap_item_positions,41,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_cost_sum,11,,,,,,,0,Codex,True,True
c23b2615-700f-48f2-b33d-3433d1c25bb6,list_update_item_at_pos,24,,,,,,,0,Codex,True,True
